path,casename,plot_type,varname,spatial_op,time_coarsen_len,z_t,depth_level,z_t_150m,log_10,time_range,time
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PH+lines_per_plot@12+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PH,,,,-9999.0,,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@35109.34765625+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,35109.34765625,35109.34765625,,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@35109.34765625+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,35109.34765625,35109.34765625,,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@35109.34765625+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,35109.34765625,35109.34765625,,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@35109.34765625+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,35109.34765625,35109.34765625,,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@500.0+log_10@True+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,500.0,500.0,,True,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@500.0+log_10@True+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,500.0,500.0,,True,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@500.0+log_10@True+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,500.0,500.0,,True,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@500.0+log_10@True+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,500.0,500.0,,True,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@500.0+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,500.0,500.0,,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@500.0+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,500.0,500.0,,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@500.0+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,500.0,500.0,,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/PO4+lines_per_plot@12+z_t@500.0+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,PO4,,,500.0,500.0,,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/POC_FLUX_100m+lines_per_plot@12+log_10@True+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,POC_FLUX_100m,,,,-9999.0,,True,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/POC_FLUX_100m+lines_per_plot@12+log_10@True+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,POC_FLUX_100m,,,,-9999.0,,True,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/POC_FLUX_100m+lines_per_plot@12+log_10@True+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,POC_FLUX_100m,,,,-9999.0,,True,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/POC_FLUX_100m+lines_per_plot@12+log_10@True+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,POC_FLUX_100m,,,,-9999.0,,True,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/POC_FLUX_100m+lines_per_plot@12+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,POC_FLUX_100m,,,,-9999.0,,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/POC_FLUX_100m+lines_per_plot@12+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,POC_FLUX_100m,,,,-9999.0,,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/POC_FLUX_100m+lines_per_plot@12+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,POC_FLUX_100m,,,,-9999.0,,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/POC_FLUX_100m+lines_per_plot@12+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,POC_FLUX_100m,,,,-9999.0,,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@35109.34765625+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,35109.34765625,35109.34765625,,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@35109.34765625+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,35109.34765625,35109.34765625,,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@35109.34765625+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,35109.34765625,35109.34765625,,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@35109.34765625+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,35109.34765625,35109.34765625,,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@500.0+log_10@True+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,500.0,500.0,,True,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@500.0+log_10@True+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,500.0,500.0,,True,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@500.0+log_10@True+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,500.0,500.0,,True,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@500.0+log_10@True+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,500.0,500.0,,True,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@500.0+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,500.0,500.0,,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@500.0+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,500.0,500.0,,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@500.0+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,500.0,500.0,,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/SiO3+lines_per_plot@12+z_t@500.0+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,SiO3,,,500.0,500.0,,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/coccoChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,coccoChl,,,,500.0,500.0,True,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/coccoChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,coccoChl,,,,500.0,500.0,True,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/coccoChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,coccoChl,,,,500.0,500.0,True,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/coccoChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,coccoChl,,,,500.0,500.0,True,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/coccoChl+lines_per_plot@12+z_t_150m@500.0+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,coccoChl,,,,500.0,500.0,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/coccoChl+lines_per_plot@12+z_t_150m@500.0+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,coccoChl,,,,500.0,500.0,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/coccoChl+lines_per_plot@12+z_t_150m@500.0+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,coccoChl,,,,500.0,500.0,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/coccoChl+lines_per_plot@12+z_t_150m@500.0+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,coccoChl,,,,500.0,500.0,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diatChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diatChl,,,,500.0,500.0,True,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diatChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diatChl,,,,500.0,500.0,True,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diatChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diatChl,,,,500.0,500.0,True,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diatChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diatChl,,,,500.0,500.0,True,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diatChl+lines_per_plot@12+z_t_150m@500.0+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diatChl,,,,500.0,500.0,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diatChl+lines_per_plot@12+z_t_150m@500.0+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diatChl,,,,500.0,500.0,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diatChl+lines_per_plot@12+z_t_150m@500.0+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diatChl,,,,500.0,500.0,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diatChl+lines_per_plot@12+z_t_150m@500.0+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diatChl,,,,500.0,500.0,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diazChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diazChl,,,,500.0,500.0,True,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diazChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diazChl,,,,500.0,500.0,True,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diazChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diazChl,,,,500.0,500.0,True,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diazChl+lines_per_plot@12+z_t_150m@500.0+log_10@True+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diazChl,,,,500.0,500.0,True,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diazChl+lines_per_plot@12+z_t_150m@500.0+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diazChl,,,,500.0,500.0,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diazChl+lines_per_plot@12+z_t_150m@500.0+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diazChl,,,,500.0,500.0,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diazChl+lines_per_plot@12+z_t_150m@500.0+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diazChl,,,,500.0,500.0,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/diazChl+lines_per_plot@12+z_t_150m@500.0+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,diazChl,,,,500.0,500.0,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_cocco_zint+lines_per_plot@12+log_10@True+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_cocco_zint,,,,-9999.0,,True,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_cocco_zint+lines_per_plot@12+log_10@True+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_cocco_zint,,,,-9999.0,,True,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_cocco_zint+lines_per_plot@12+log_10@True+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_cocco_zint,,,,-9999.0,,True,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_cocco_zint+lines_per_plot@12+log_10@True+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_cocco_zint,,,,-9999.0,,True,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_cocco_zint+lines_per_plot@12+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_cocco_zint,,,,-9999.0,,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_cocco_zint+lines_per_plot@12+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_cocco_zint,,,,-9999.0,,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_cocco_zint+lines_per_plot@12+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_cocco_zint,,,,-9999.0,,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_cocco_zint+lines_per_plot@12+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_cocco_zint,,,,-9999.0,,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diat_zint+lines_per_plot@12+log_10@True+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diat_zint,,,,-9999.0,,True,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diat_zint+lines_per_plot@12+log_10@True+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diat_zint,,,,-9999.0,,True,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diat_zint+lines_per_plot@12+log_10@True+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diat_zint,,,,-9999.0,,True,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diat_zint+lines_per_plot@12+log_10@True+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diat_zint,,,,-9999.0,,True,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diat_zint+lines_per_plot@12+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diat_zint,,,,-9999.0,,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diat_zint+lines_per_plot@12+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diat_zint,,,,-9999.0,,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diat_zint+lines_per_plot@12+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diat_zint,,,,-9999.0,,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diat_zint+lines_per_plot@12+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diat_zint,,,,-9999.0,,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diaz_zint+lines_per_plot@12+log_10@True+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diaz_zint,,,,-9999.0,,True,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diaz_zint+lines_per_plot@12+log_10@True+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diaz_zint,,,,-9999.0,,True,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diaz_zint+lines_per_plot@12+log_10@True+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diaz_zint,,,,-9999.0,,True,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diaz_zint+lines_per_plot@12+log_10@True+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diaz_zint,,,,-9999.0,,True,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diaz_zint+lines_per_plot@12+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diaz_zint,,,,-9999.0,,False,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diaz_zint+lines_per_plot@12+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diaz_zint,,,,-9999.0,,False,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diaz_zint+lines_per_plot@12+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diaz_zint,,,,-9999.0,,False,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_diaz_zint+lines_per_plot@12+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_diaz_zint,,,,-9999.0,,False,0004-01-16-0004-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_sp_zint+lines_per_plot@12+log_10@True+time_range@0001-01-16-0001-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_sp_zint,,,,-9999.0,,True,0001-01-16-0001-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_sp_zint+lines_per_plot@12+log_10@True+time_range@0002-01-16-0002-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_sp_zint,,,,-9999.0,,True,0002-01-16-0002-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_sp_zint+lines_per_plot@12+log_10@True+time_range@0003-01-16-0003-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_sp_zint,,,,-9999.0,,True,0003-01-16-0003-12-16,
s3://ncar-cesm-pop-test/images/g.e22.G1850ECO_JRA_HR.TL319_t13.003/histogram/photoC_sp_zint+lines_per_plot@12+log_10@True+time_range@0004-01-16-0004-12-16.png,g.e22.G1850ECO_JRA_HR.TL319_t13.003,histogram,photoC_sp_zint,,,,-9999.0,,True,0004-01-16-0004-12-16,
